hip,dist,x0,y0,z0,mag,absmag,vx,vy,vz,spect
4360.0,184.5193,107.28,26.69,-147.736,6.61,0.28,-3.2772138179310974e-05,7.057591685923701e-06,-3.6667568802653e-05,K
4361.0,232.012,210.395,52.347,-82.603,9.95,3.122,1.2740686454606211e-05,1.9110006990750652e-05,-5.4366261994450654e-06,F
4362.0,460.3206,422.96,105.237,-148.071,8.44,0.125,-1.04692893912188e-05,-1.6950083263657357e-05,-8.055738256777422e-06,K
4363.0,420.6944,361.194,89.931,-196.049,6.11,-2.01,8.669352951974382e-06,2.6061238796173556e-05,-1.92020491950302e-05,M
4364.0,320.4628,217.25,54.101,229.286,7.77,0.241,-1.4677663509111285e-05,4.379163541388971e-06,-3.351563465165795e-05,G
4366.0,77.8997,67.223,16.753,35.619,6.08,1.622,-2.846149494555233e-06,-8.236754591860526e-06,2.395142693585467e-06,A
4367.0,330.407,248.557,61.946,208.689,8.94,1.345,-7.572005338730486e-06,1.1133015953190176e-05,-1.1655611135266256e-05,A
4369.0,115.2166,86.75,21.623,-72.675,8.98,3.672,-6.878620733157921e-06,-2.3934041186157425e-05,-4.1412855778842826e-05,F
4370.0,192.5149,186.408,46.498,12.328,9.88,3.458,2.896670437793116e-05,2.1676961798991277e-05,-2.192956651518069e-05,F
4371.0,160.2711,152.509,38.042,-31.313,5.35,-0.674,-2.0799492784859626e-05,-2.7417327272558837e-05,-5.870247250717584e-07,K
4372.0,446.1422,430.911,107.492,-42.471,9.15,0.903,-2.523797241345097e-05,6.734523548902502e-05,-8.561765842083183e-05,G
4373.0,151.958,124.566,31.076,81.294,7.53,1.621,-2.596510582725936e-05,3.704800991367512e-05,-4.679834742035481e-06,G
4374.0,158.7302,153.682,38.343,-10.348,7.41,1.407,-5.32413017199229e-06,2.03791667186497e-05,-3.5548744675077216e-06,F
4375.0,196.3699,187.842,46.874,-32.857,9.62,3.155,3.2756797811931045e-06,-1.3756218775157182e-05,-8.958774549875616e-07,G
4376.0,63.9484,58.039,14.487,-22.606,8.18,4.151,-7.731545159481696e-07,-1.016964088173095e-05,1.030463611467428e-05,F
4377.0,714.3928,266.615,66.568,659.426,9.38,0.11,2.4452545603598853e-06,-2.4759352951197336e-05,1.5105148413431832e-06,B
4378.0,409.1793,344.561,86.042,203.229,8.84,0.78,-5.194248394842266e-06,1.0702462975393644e-05,2.264749570856113e-05,K
4379.0,395.0908,343.493,85.813,-175.344,9.02,1.037,3.4444238223722687e-06,0.0001156970507793,3.9461561048116494e-05,K
4380.0,104.9005,100.773,25.19,-14.642,7.44,2.336,1.692553867584948e-06,1.1004156867198817e-06,-1.507855844330663e-05,F
4381.0,217.8897,195.306,48.83,-83.349,9.76,3.069,-3.240396936219279e-05,3.707562257495898e-05,-2.5608186612886462e-05,F
4382.0,141.724,133.435,33.363,34.171,6.46,0.703,6.623970634651183e-06,-1.031895379089554e-06,-1.1515502446529614e-06,G
4383.0,206.6352,106.233,26.593,175.23,6.2,-0.376,-1.545593148085276e-05,3.874465454589471e-05,-3.848795906507065e-05,K
4384.0,510.3821,238.109,59.608,447.483,8.02,-0.519,-1.7764145425951991e-06,1.3762354922109152e-05,-4.622564037150432e-07,B
4386.0,484.0143,322.282,80.682,351.986,7.68,-0.744,1.0941772706520457e-05,-4.328028983455892e-06,-2.3255996947964784e-06,F
4385.0,73.7151,70.884,17.746,-9.72,7.74,3.402,-1.3063856860743277e-05,5.471806775303024e-05,-2.949441301580054e-05,F
4387.0,63.4363,59.254,14.835,17.119,8.67,4.658,2.81373018482566e-05,2.232841606705871e-05,-2.4299141929799613e-06,G
4388.0,189.323,111.597,27.949,-150.36,9.27,2.884,8.8074162583937e-06,1.2343882285045511e-06,7.158838110631199e-09,F
4390.0,133.8688,106.075,26.569,77.221,6.93,1.297,4.094855399281046e-06,1.9631579481668077e-05,3.17034259185096e-08,A
4389.0,434.9039,168.81,42.283,398.569,8.33,0.138,2.526047161894152e-07,1.7427680034752326e-05,-1.955385495360979e-06,A
4391.0,329.7984,315.238,78.969,-56.18,9.57,1.979,-3.2801796222912154e-05,1.6373285450172215e-06,-2.488412127255405e-05,G
4392.0,75.1706,53.606,13.433,-50.957,8.5,4.12,-8.120167799773103e-06,1.2457401003656948e-05,3.896453314500696e-07,F
4393.0,41.1361,24.295,6.09,32.632,7.53,4.459,-9.7421559774104e-06,3.9095437613315645e-05,7.281561049670591e-07,G
4395.0,45.5373,19.391,4.866,-40.914,7.17,3.878,1.4904700946334157e-05,7.570062225529029e-05,1.6067500793732398e-05,G
4397.0,348.2288,173.697,43.616,298.648,8.13,0.421,-9.47216551152374e-06,-2.66165600953268e-05,-2.7793677618946306e-05,K
4398.0,350.0522,181.989,45.699,-295.513,8.45,0.729,1.798300133390557e-05,7.77828214543253e-05,5.565485285436427e-06,G
4399.0,431.3291,413.919,104.006,62.439,9.42,1.246,-5.223906438443452e-06,7.975763808170086e-05,-1.4315630838945076e-05,K
4400.0,215.1985,201.585,50.669,55.735,8.72,2.056,9.863856225291132e-06,4.526431068236241e-05,6.103420834892429e-06,A
4402.0,605.3116,507.026,127.482,305.083,9.43,0.52,1.2930907010117267e-05,-3.414868047886948e-05,2.900352125964297e-06,K
4403.0,82.1317,79.104,19.895,-9.612,8.35,3.777,1.3888145934624527e-06,4.1097866901975054e-05,4.144967266055464e-06,F
4404.0,177.8516,86.855,21.845,-153.656,9.0,2.75,-1.20565060694616e-05,-5.246405643934008e-06,-7.560755735985208e-06,F
4406.0,912.5731,446.861,112.429,-787.696,9.3,-0.501,4.2993936310133655e-06,-1.6781339222478192e-05,-3.91445267889314e-05,M
4407.0,475.4306,249.173,62.703,400.019,7.65,-0.735,9.507959702076894e-06,-9.15410856117998e-06,-8.298116061380222e-06,A
4409.0,1911.6306,1401.195,352.632,1251.653,9.41,-1.997,-1.7106555010932583e-05,3.599054725561903e-05,-2.22169427307646e-05,M
4410.0,282.5259,258.357,65.021,-94.048,8.07,0.815,1.8722407041617908e-05,5.3036763488190575e-05,9.756473653631662e-07,A
4411.0,332.2346,235.713,59.329,226.494,6.53,-1.077,-3.080345769888739e-06,-1.2786707556745984e-05,-2.6506109450191345e-05,K
4412.0,225.1653,101.436,25.539,199.394,9.87,3.107,-7.895175744867551e-07,3.371608211875563e-05,-2.878875611632404e-06,F
4413.0,388.4649,371.823,93.652,62.303,7.81,-0.137,1.1714927222468629e-05,-2.282646666132691e-06,-4.66521025846662e-05,K
4414.0,144.7448,135.788,34.202,-36.645,8.67,2.867,7.792906629001392e-07,1.2277407359732509e-05,1.7468587681098788e-05,F
4415.0,386.61,94.459,23.795,-374.137,8.93,0.994,1.627306171662338e-05,3.747754020031299e-05,-3.0118254622584115e-06,B
4416.0,135.7914,110.298,27.798,74.168,9.18,3.516,1.1950146188960796e-05,3.977245916034962e-06,3.900544079135342e-06,F
4417.0,67.5965,59.861,15.092,-27.535,9.93,5.78,9.605115362149746e-06,-3.4220268859975794e-05,-4.334267399523727e-05,K
4419.0,1144.0431,371.142,93.605,1078.112,8.47,-1.822,1.5279005910404303e-06,-1.5739216931802023e-05,8.406521324198351e-07,A
4420.0,75.995,67.495,17.025,-30.493,8.88,4.476,7.839950422299825e-06,1.0841548972971624e-05,3.140582279133907e-05,F
4421.0,583.2822,241.015,60.799,527.668,9.01,0.181,6.827486175224841e-06,-5.804795016563242e-06,-2.450368016153193e-06,A
4422.0,60.0727,29.841,7.532,51.59,4.62,0.727,-6.719080912406712e-06,-2.9513844147815115e-05,-4.883452551725006e-05,G
4423.0,67.0609,61.853,15.614,20.678,8.36,4.228,-7.092363185318195e-06,3.0081437740872303e-05,-1.33082800476634e-05,G
4424.0,237.0438,201.406,50.852,114.19,7.81,0.936,1.1546183181289462e-05,-3.844296065408954e-06,-5.283222525645825e-06,G
4425.0,144.5909,109.807,27.729,-89.889,9.38,3.579,1.0545991228118418e-05,-2.2322279920106745e-05,-6.063331341472894e-05,G
4426.0,201.6812,188.168,47.531,-54.854,9.85,3.327,9.293194558757958e-06,-5.5754053896754445e-05,-2.925817135814972e-05,G
4427.0,168.3502,79.837,20.168,146.837,2.15,-3.981,-5.885587618097508e-06,2.010508548812839e-05,-7.769384732352176e-06,B
4428.0,525.5939,492.733,124.475,134.049,8.42,-0.183,3.385107735169896e-07,8.005524120887138e-05,1.7375522785660584e-06,K
4429.0,799.8352,386.584,97.673,693.361,8.53,-0.985,6.4337500791401255e-06,-1.2026848025860414e-06,-3.4942288817990884e-05,G
4430.0,260.5903,124.142,31.367,-226.963,8.77,1.69,6.680218648377571e-06,9.442507467922553e-06,-1.2568874339951064e-06,K
4431.0,417.6172,398.532,100.714,73.709,9.12,1.016,-7.159860801789862e-06,-1.882365346632541e-05,-1.7363250491756646e-05,K
4432.0,821.7111,619.711,156.626,-516.368,8.81,-0.764,-6.456658361094145e-05,7.34629740001387e-05,-4.852362740501693e-05,K
4433.0,353.5232,307.159,77.64,156.857,7.7,-0.042,-3.588521006627688e-05,9.149915527429468e-05,9.040589842568544e-07,M
4434.0,164.5777,131.234,33.175,-93.61,8.76,2.678,-4.527453759394903e-06,2.119731964557898e-05,-1.5452863407376774e-05,F
4435.0,174.3891,161.043,40.712,53.096,8.39,2.182,1.914375579898649e-05,-4.558134494154751e-06,-1.3647813512339053e-05,A
4436.0,37.4467,28.412,7.183,23.311,3.86,0.993,-4.8905091207197705e-06,2.704302230848869e-05,9.573411936231238e-06,A
4437.0,337.8378,163.6,41.368,292.674,7.84,0.196,2.372643488094912e-06,3.379687472028989e-05,-4.9222125466382805e-06,B
4438.0,145.1567,70.918,17.934,125.377,8.52,2.711,-2.1800707429189326e-05,1.4307449309675785e-05,8.537425792507037e-06,F
4439.0,148.6954,143.992,36.423,-7.082,6.99,1.129,-3.238862899481287e-06,-1.653589334439941e-05,-2.8243661728757405e-05,F
4440.0,165.0165,79.11,20.012,143.428,5.56,-0.528,-4.605178287453185e-06,2.1421289009325874e-05,-6.331480963273965e-06,B
4441.0,189.9877,80.525,20.37,-170.869,8.38,1.986,1.8950467169999448e-06,1.0081689442086052e-05,2.095494184097618e-06,F
4442.0,142.9171,125.193,31.689,-61.22,7.19,1.415,2.0781084344003712e-06,3.0030303182939222e-05,-3.1222761073938644e-06,A
4444.0,442.7444,293.442,74.366,-323.085,8.12,-0.111,1.747574651920942e-05,4.09608262867144e-05,-1.5886484458649294e-05,M
4445.0,476.9731,458.487,116.22,61.528,9.3,0.908,1.018907201374552e-05,1.7352000889011364e-05,2.043439204121743e-05,K
4447.0,323.5394,310.895,78.84,42.503,9.06,1.51,-1.0409973304016428e-05,-2.361496154465501e-05,-2.704711307312333e-05,K
4446.0,64.8929,22.772,5.775,60.491,6.39,2.329,-4.540748744457504e-07,3.155820377397965e-05,-1.1618794253554435e-05,F
4449.0,889.7249,370.843,94.052,803.268,6.98,-2.766,-3.165229136057652e-06,-6.990094069452036e-06,-5.5317364772005935e-06,F
4448.0,40.6339,24.316,6.167,-31.966,8.99,5.946,-3.04250619701826e-06,1.912432466697192e-05,1.3755196083998518e-06,K
4450.0,144.7791,82.208,20.852,-117.337,9.65,3.846,3.03637005006629e-06,2.028712451437016e-05,-1.3029085361348785e-05,F
4451.0,639.2791,344.338,87.399,531.479,8.46,-0.568,-8.611059555930672e-07,1.2487059047258137e-06,-5.889678382732154e-06,K
4452.0,637.0805,524.25,133.111,336.623,7.7,-1.321,-1.0513265111041248e-06,2.7055294602392626e-05,-3.23477213484664e-06,M
4453.0,123.347,119.549,30.358,0.975,8.39,2.934,1.1801855970954862e-05,3.196932561976161e-06,6.202621877282604e-06,F
4454.0,25.0448,8.681,2.208,23.388,9.12,7.126,-1.3882009787672558e-05,8.598173647331535e-05,-5.915450199930426e-05,K
4455.0,325.3622,261.809,66.611,-181.327,8.85,1.288,3.563055996777014e-06,4.397571982244879e-08,7.1066808615394575e-06,K
4456.0,819.9308,378.34,96.27,721.025,8.87,-0.699,9.048771371837838e-06,-1.3562930146170138e-05,-1.9218412253568788e-05,A
4457.0,76.9823,61.21,15.592,44.005,7.94,3.508,-2.747971143323719e-05,-2.723119748168242e-05,-1.1167787452584672e-05,F
4459.0,114.1818,104.054,26.513,38.824,8.43,3.142,1.2364336108218745e-06,4.884577511999534e-05,3.840614377237773e-05,F
4461.0,125.4282,119.121,30.361,24.912,9.02,3.528,8.483223161097972e-06,1.0254524247899864e-05,-3.763503463874688e-06,F
4462.0,136.3156,106.272,27.087,-80.96,8.84,3.167,1.8797063496200207e-06,-3.91496402447247e-05,-2.182422932583854e-05,F
4463.0,79.6028,70.782,18.044,31.637,4.4,-0.105,1.7324388227727502e-06,-1.6687251635881326e-05,-2.009076781190713e-05,G
4464.0,357.1387,346.06,88.237,2.134,7.63,-0.134,-1.1587090827635927e-05,-1.3037266890618074e-05,-1.3916781287067052e-05,K
4465.0,122.5849,118.748,30.289,2.918,8.28,2.838,4.27587173436415e-06,1.068814529917238e-05,-3.0056893153064423e-06,A
4466.0,131.1287,72.965,18.612,107.352,7.14,1.552,4.242122926128316e-06,2.4906620478044604e-05,-2.185491006059839e-06,A
4467.0,188.6792,162.896,41.562,85.657,7.75,1.371,-3.146820695201743e-06,1.898421597823528e-05,-3.2276132967360096e-06,A
4469.0,587.8476,485.996,124.073,306.56,9.35,0.504,5.444807728714358e-06,-3.165945019868715e-05,2.1435606685547136e-06,K
4470.0,123.1056,25.876,6.606,120.174,8.04,2.589,5.697412444903773e-06,-7.438032796945816e-06,-5.709684738807713e-06,A
4472.0,162.133,150.74,38.494,45.636,8.82,2.771,-6.990094069452036e-06,1.426040551637735e-05,-2.335622068151362e-05,F
4471.0,60.2378,52.77,13.476,25.736,8.47,4.571,3.100390516598506e-05,6.128783575627236e-05,2.7028704632267423e-05,F
4474.0,273.1345,263.136,67.207,-29.072,8.49,1.308,1.1130970570872854e-05,-4.425184643528744e-05,-5.627869446114784e-06,K
4475.0,158.6048,73.508,18.78,139.281,6.44,0.438,-6.1044435260510906e-06,4.652835695446815e-05,-1.4869929446939664e-05,G
4473.0,20.9076,9.433,2.41,-18.502,9.5,7.898,-1.1653565752948933e-05,0.0001044955145185,1.99424775939012e-07,M
4476.0,505.9943,378.136,96.618,-322.037,8.86,0.339,-5.988879425122329e-06,5.595143329037613e-05,-1.1919465454200946e-05,A
4477.0,965.7932,572.998,146.419,763.539,7.1,-2.824,-9.577502700865884e-06,-1.4907769019810142e-05,-3.563976418819809e-05,K
4478.0,45.0343,43.61,11.144,-1.427,9.45,6.182,-3.5211256592718887e-05,-6.461362740423989e-05,-3.794695544213866e-05,K
4479.0,185.8736,41.875,10.704,-180.779,7.39,1.044,2.0398597850664272e-05,-3.0715506259242495e-05,2.906488272916267e-06,K
4480.0,360.3373,340.927,87.156,77.56,8.27,0.486,5.082775058548152e-07,2.3996425346835775e-05,-2.098766795805335e-05,K
4481.0,151.6063,135.769,34.756,-57.821,9.21,3.306,-3.6111224812341095e-06,2.631077543888698e-05,7.3367863722383186e-06,F
4483.0,222.2222,165.042,42.253,-142.684,9.11,2.376,-4.587485730408339e-05,8.419509501913354e-05,-2.8131165701304632e-05,G
4484.0,92.5732,59.138,15.144,-69.592,8.25,3.418,-2.843081421079248e-06,-1.536082120309723e-06,1.0281114218025065e-05,F
4485.0,108.578,103.732,26.576,17.957,8.69,3.511,-3.0739028155891706e-05,-9.378077924926873e-06,-1.2377631093281344e-05,F
4486.0,101.3171,91.325,23.405,37.11,7.02,1.992,-9.260468441680788e-06,5.582257420438477e-05,-1.2418538739627808e-05,K
4487.0,445.7337,409.169,104.938,142.291,9.54,1.295,1.621579101173833e-05,3.5260345768334643e-05,-2.8708986205948432e-05,K
4488.0,276.8447,263.695,67.634,-50.336,7.64,0.429,1.1130970570872854e-05,1.946590351396489e-05,-1.002237335488368e-07,A
4489.0,449.0276,420.369,107.832,-115.275,8.74,0.479,4.314529460161558e-05,5.239246805823376e-05,8.959797241034276e-06,G
4490.0,227.975,176.212,45.208,137.398,8.65,1.861,-2.078619779979702e-05,-4.130649589834202e-06,-4.994414542439789e-05,F
4491.0,299.247,230.246,59.079,181.783,8.19,0.81,1.3727583422714656e-05,2.127299879131994e-05,-4.622564037150432e-07,G
4492.0,264.3796,172.793,44.344,-195.122,8.61,1.499,3.2271019511566784e-05,4.189761138804843e-05,-2.423778046027992e-06,K
4493.0,88.8099,64.668,16.598,-58.564,8.61,3.868,-1.352611326445832e-05,-2.2403072521641008e-05,-2.128527108522388e-05,F
4494.0,539.2712,510.448,131.046,-114.381,8.15,-0.509,2.799207970372665e-05,-1.540581961407834e-05,-1.0856889340351544e-05,K
4495.0,86.4023,69.241,17.78,48.528,8.66,3.977,1.833071632785052e-05,5.813896967875329e-05,9.189902751733135e-06,F
4496.0,150.7771,138.08,35.472,-49.085,6.92,1.028,7.997444860733711e-06,1.17609483246084e-05,-1.871524820350728e-07,A
4497.0,293.613,174.038,44.713,-232.207,8.15,0.811,2.998428208079945e-05,4.166750587734957e-05,-2.1365040995599483e-05,G
4499.0,165.8375,70.681,18.165,-148.917,8.79,2.692,-1.171697260478595e-05,4.976721985394944e-05,5.093001970134767e-07,F
4501.0,126.6924,85.484,21.973,90.888,6.1,0.586,4.496773024635055e-06,8.081305535743962e-06,1.114733362941144e-06,K
4500.0,301.64,292.002,75.056,9.399,6.97,-0.427,-6.484373291493874e-05,-1.454266827616795e-06,1.551320218573781e-05,G
4502.0,550.3361,459.308,118.085,-279.217,8.41,-0.293,3.621349392820725e-06,-4.982039979419984e-05,-3.557942540983706e-05,K
4503.0,277.359,265.865,68.373,39.609,9.46,2.245,-1.5131738383557032e-05,1.796868365768431e-06,-5.239246805823376e-05,K
4504.0,130.0069,125.824,32.367,4.75,7.99,2.42,-6.41738702060154e-06,3.9654849677103534e-05,4.942666369811513e-06,F
4506.0,95.4635,88.964,22.895,-25.972,7.6,2.701,5.968425601949097e-06,-1.6284311319368656e-05,-1.1985940379513952e-05,F
4505.0,336.8822,292.674,75.323,-148.856,9.98,2.343,2.4216303945948024e-05,5.2030435388067553e-05,-6.921573761821708e-06,F
4507.0,488.7837,281.041,72.332,393.311,8.11,-0.336,1.5381275026270462e-05,8.963888005668923e-06,-7.731545159481695e-06,K
4508.0,148.7116,126.888,32.712,-70.317,9.57,3.708,-2.479003368595718e-06,-3.119310303033746e-05,-1.6845768765473876e-05,F
4509.0,379.4437,162.37,41.864,-340.383,7.74,-0.156,1.49568581954259e-05,8.104725163277313e-05,3.89901004239735e-05,K
4510.0,198.8072,168.386,43.419,96.36,5.44,-1.052,1.3775649907171752e-06,5.610483696417537e-06,-7.046342083178423e-06,K
4511.0,177.6199,171.912,44.329,-5.474,6.56,0.313,-4.841419945104014e-06,1.83337844013265e-05,-3.5722602172049685e-06,K
4512.0,204.499,78.765,20.322,-187.624,7.17,0.617,-6.114670437637706e-06,-1.347497870652524e-05,-4.026335091650719e-06,G
4513.0,701.5331,227.215,58.624,-661.124,8.76,-0.47,1.6800770354492763e-05,6.753852411801207e-05,1.6607481725505723e-05,M
4514.0,502.0751,199.511,51.481,-457.848,8.47,-0.034,1.2065710289889556e-05,6.22645058127942e-05,1.0205435072284106e-05,K
4515.0,206.0568,195.133,50.355,42.978,8.32,1.75,4.122468060564909e-06,-2.0341327145779224e-05,-6.077342210346557e-05,A
4516.0,154.5416,149.228,38.514,-11.437,8.76,2.815,2.437993453133388e-05,3.682710862340421e-06,-2.6682012329481144e-06,F
4517.0,131.2283,110.567,28.541,64.663,7.21,1.62,3.130457636663158e-05,3.456593847160341e-05,-2.5214450516801747e-05,K
4518.0,632.5744,609.28,157.29,64.714,8.71,-0.296,1.6681115488929355e-05,1.855059492696276e-05,-8.569129218425545e-06,K
4519.0,146.0816,35.429,9.147,141.425,7.49,1.667,1.5115375325018449e-05,-9.125473208737455e-06,-1.0083734824403376e-05,A
4520.0,173.2309,162.961,42.075,41.016,6.3,0.107,2.0541774612876892e-05,-1.1300737303210678e-06,-1.3448388736400038e-06,G
4521.0,66.4383,62.073,16.029,-17.438,9.39,5.278,-2.0760630520830475e-06,3.675756562461523e-05,1.2801025232967246e-05,G
4522.0,196.0088,79.023,20.407,178.209,8.46,1.999,-8.57731074769484e-06,2.763209241587777e-05,-4.753468505459116e-06,A
4523.0,209.8971,124.737,32.218,165.709,7.3,0.69,-3.269543634241135e-06,2.2252736921317757e-05,-7.509621178052128e-06,A
4524.0,200.9595,63.765,16.477,-189.861,9.03,2.514,-2.390131506908025e-05,-3.418652005173996e-05,-6.824724909096456e-05,F
4525.0,76.9679,69.719,18.019,-27.176,7.75,3.318,4.533589906346872e-06,-7.1721330956938e-06,-1.627408440778204e-05,F
4526.0,198.7641,190.743,49.307,26.328,7.86,1.368,-2.707063496977255e-06,7.056978071228504e-05,1.4794250301198704e-05,K
4527.0,290.2844,104.402,26.99,-269.512,8.24,0.926,9.169448928559904e-06,-1.049485667018534e-05,-5.788431958024656e-06,K
4528.0,159.2975,111.948,28.942,-109.57,8.64,2.629,-1.337168689950042e-05,5.663561367552074e-05,-2.0149061207950844e-05,F
4529.0,527.1061,509.845,131.819,22.866,7.89,-0.719,-2.3659959955636115e-05,9.410804042004042e-05,-3.170138053619228e-05,K
4530.0,808.4223,722.588,186.897,-310.617,8.48,-1.058,-3.145082120232018e-05,-3.586373355194498e-05,-6.400410347367758e-05,K
4531.0,78.9757,66.004,17.078,39.862,8.56,4.073,3.599872878488832e-07,8.014932879546825e-05,-3.780786944456069e-05,G
4532.0,3092.0995,1655.227,428.303,2576.405,9.33,-3.121,4.9508478990808056e-06,-1.533320854181337e-05,-6.69116144377525e-05,B
4534.0,147.929,113.617,29.407,90.052,7.39,1.54,7.097476641111503e-07,6.109556981844398e-06,-2.8901252143776817e-06,F
4533.0,234.7193,183.366,47.459,-138.627,9.57,2.717,8.382999427549135e-06,-2.599374117970189e-05,-2.974906311430728e-05,F
4535.0,221.2224,154.422,39.974,153.281,8.71,1.986,8.632536070262566e-06,1.4357561176450202e-05,-9.85772007833916e-06,A
4536.0,73.5835,38.063,9.861,-62.198,8.18,3.846,4.891531811878433e-06,3.084743341870984e-05,7.883926142122273e-06,F
4537.0,106.0286,73.667,19.085,-73.831,8.47,3.343,1.104506451354528e-05,1.0982680352866922e-05,-1.2380699166757328e-05,F
4538.0,1958.0228,1064.695,275.984,1619.911,8.14,-3.319,-2.792969554304829e-06,-2.404346914013421e-05,-4.722276425119938e-05,B
4539.0,164.0382,148.062,38.391,-59.266,8.89,2.815,-4.5202949212842726e-07,-4.988073857256088e-05,-2.061745375861785e-05,F
4540.0,66.5133,61.986,16.078,-17.979,7.07,2.955,-1.58517129592548e-06,1.0773028665341297e-05,2.479003368595718e-06,A
4542.0,175.8181,131.366,34.074,111.776,6.55,0.325,1.3472933324207916e-05,7.782679717414776e-07,-2.1117549735203375e-05,K
4543.0,360.2955,224.093,58.135,-276.072,9.81,2.027,2.193774804444998e-05,8.388215152458309e-05,-8.069033241840023e-06,A
4545.0,148.1255,114.13,29.613,-89.658,9.36,3.507,1.989134303596812e-05,1.1065518336718513e-06,-8.98740990231814e-06,F
4544.0,100.4888,16.7,4.334,98.997,9.78,4.769,2.7091088792945783e-06,0.0001004824744119,-0.0001176013017168,G
4546.0,293.2682,217.562,56.466,-188.373,8.37,1.034,-1.0302590732356958e-05,-9.845447784435224e-06,-2.905056505294141e-05,K
4548.0,290.6383,119.949,31.136,-262.894,8.49,1.173,2.106027903031833e-05,5.142091145750524e-06,5.1564088219717865e-06,F
